Date,US_Equities,US_10Yr_Bond,US_REITs,US_Commodities_Gold
2000-09-30,-0.05486187651585839,0.0074083333333333475,0.03316754869605254,-0.016888185036319503
2000-10-31,-0.004677735875788347,0.009933333333333301,-0.046287742912154206,-0.03179828952101571
2000-11-30,-0.07465304232488568,0.006483333333333323,0.01739888969724901,0.01963009560907447
2000-12-31,-0.0052268688544011566,0.04556666666666666,0.07502617578415327,0.007034408935763681
2001-01-31,0.04445946223249231,0.011166666666666686,0.004324947759414943,-0.023529389325310235
2001-02-28,-0.09538751897706754,0.009400000000000028,-0.017226618630622692,0.0045180032450204965
2001-03-31,-0.05603737854894886,0.02209999999999998,0.01063067847706245,-0.033358299489093635
2001-04-30,0.08544029752554727,-0.01717499999999996,0.022847352889224126,0.023652602744783424
2001-05-31,-0.005606005377192691,-0.016966666666666685,0.021477659529615334,0.004924196185487784
2001-06-30,-0.023829136323348044,0.01384166666666664,0.06272915728899475,0.019977454030954744
2001-07-31,-0.010195897834937573,0.00779999999999998,-0.020968473580183833,-0.016260139679380448
2001-08-31,-0.059332575620287265,0.027316666666666736,0.03542035981213343,0.030803836639480497
2001-09-30,-0.08162980901869821,0.0245416666666666,-0.03513507999396004,0.06559766909758169
2001-10-31,0.01302133983879683,0.017541666666666643,-0.03372685687035837,-0.04411762710587208
2001-11-30,0.077977421212158,-0.002991666666666684,0.05759143052928639,-0.02003580001257832
2001-12-31,0.0056388467482539895,-0.033524999999999944,0.03023699664303381,0.017524711272395743
2002-01-31,-0.009798400978033639,0.008491666666666672,-0.00247293526603265,0.012199475233458879
2002-02-28,-0.017936348540774638,0.015249999999999962,0.019834165502519374,0.05175471743222215
2002-03-31,0.033271310159391554,-0.02735833333333329,0.06241968133778819,0.01988538474466761
2002-04-30,-0.058156161147209784,0.010349999999999995,0.006153965494534619,0.02081952302014689
2002-05-31,-0.005933163736011826,0.008591666666666671,0.01299685684784535,0.0569763886412169
2002-06-30,-0.07380828493785607,0.02385000000000003,0.028197210022532282,-0.039816232771822335
2002-07-31,-0.07881902849608513,0.027908333333333247,-0.05278817154029458,-0.03285482549591312
2002-08-31,0.006801323375615453,0.03702500000000007,0.001569555776859799,0.030342946302954532
2002-09-30,-0.10485262958765063,0.0367,-0.03548259464870518,0.036811780488736456
2002-10-31,0.08228381392861617,-0.0027249999999999935,-0.04954614472286423,-0.01821548011010443
2002-11-30,0.061680791370636756,-0.006066666666666699,0.04604672571381774,-0.0037736232925511537
2002-12-31,-0.05656935913448369,0.005074999999999989,0.006802736506175799,0.09722228376686348
2003-01-31,-0.024594824815086902,0.0016583333333333437,-0.027026525093848175,0.059551154562663244
2003-02-28,-0.013479394549402723,0.01612500000000001,0.017361199077003064,-0.04914465431943482
2003-03-31,0.0021403525909802212,0.010899999999999983,0.02037437601817582,-0.04083386011446788
2003-04-30,0.08461141212739065,-0.009574999999999952,0.0405407573901988,0.00952668134914414
2003-05-31,0.05483643120794324,0.03645,0.0551946873208502,0.07490413871809443
2003-06-30,0.01065166651666516,0.023374999999999934,0.022520291504260825,-0.05075445816186552
2003-07-31,0.018026925391827264,-0.052474999999999994,0.051829607826749946,0.023121387283236983
2003-08-31,0.02062589020830341,-0.03663333333333336,0.006521496648942637,0.06129946951138776
2003-09-30,-0.01090612511326261,0.01900833333333342,0.03405333664852117,0.02581842260922773
2003-10-31,0.05352732442058539,0.0018583333333332844,0.01626616141747106,-0.002335220318467668
2003-11-30,0.010920284892255161,0.0027250000000000347,0.043144862450809285,0.03198956513125806
2003-12-31,0.05031333965133,0.0061333333333333465,0.030758591268527757,0.04763111137978071
2004-01-31,0.019770074198200316,0.013758333333333272,0.042819498575993986,-0.03247534184164658
2004-02-29,0.013570615268342356,0.009408333333333328,0.016424207785933342,-0.01442073131405408
2004-03-31,-0.01324552414461233,0.02465000000000002,0.05703535635981738,0.07795154987957331
2004-04-30,-0.018921384666532926,-0.0410083333333333,-0.1455731562741983,-0.09431310307571206
2004-05-31,0.017122993207306036,-0.02782500000000002,0.07093125331099648,0.01808785529715773
2004-06-30,0.01850180564949855,0.0030833333333333086,0.03272481908707814,-0.00355328400122934
2004-07-31,-0.03221836592432048,0.023491666666666695,0.005118885141502716,-0.004075410286911052
2004-08-31,0.0024355587458602113,0.022449999999999946,0.07829394069014417,0.04961635267643061
2004-09-30,0.010037059834228534,0.016316666666666736,0.002105214900906871,0.020224216457080058
2004-10-31,0.012884296362611014,0.00599166666666668,0.05389231408323836,0.023405749957616573
2004-11-30,0.044517494896016974,-0.004233333333333434,0.04147704569499111,0.053208839656869955
2004-12-31,0.030121546132937604,9.16666666666878e-05,0.05906933443900675,-0.030578303049499378
2005-01-31,-0.022420911703501356,0.004375000000000084,-0.08413191232321815,-0.03588574218749996
2005-02-28,0.02090342684182378,0.007766666666666611,0.02848855556194163,0.034850670062718025
2005-03-31,-0.018292253103057377,-0.02457499999999998,-0.011835320098890656,-0.01786938784185277
2005-04-30,-0.018735468265286492,0.017349999999999977,0.05810585422619985,0.014695562429623443
2005-05-31,0.032224704432429085,0.020616666666666682,0.032399673878023005,-0.04298853380926726
2005-06-30,0.0015148506510698212,0.015349999999999987,0.0495196612757931,0.047081447701754264
2005-07-31,0.03826187479253007,-0.011966666666666632,0.0696722984987741,-0.013764625106704731
2005-08-31,-0.009374834704149237,-0.0033166666666666848,-0.03735627777337314,0.009071863112013467
2005-09-30,0.008025168236091229,0.008649999999999968,0.005759185254244237,0.08114341447107298
2005-10-31,-0.02365067372597285,-0.018599999999999985,-0.023511866916911095,-0.00831555201809031
2005-11-30,0.043952480065630795,-0.003083333333333351,0.042520810038514156,0.06342721912034177
2005-12-31,-0.0019136179309580115,0.009733333333333385,0.006879410320494772,0.04549124384303549
2006-01-31,0.02401428303519304,0.007975000000000003,0.0752530303088419,0.10384841373504727
2006-02-28,0.005725100437194319,-0.009066666666666737,0.018317963555479544,-0.01611775123297332
2006-03-31,0.01650401898984155,-0.008941666666666619,0.04838449935288702,0.03596868426847033
2006-04-30,0.01263175829719021,-0.019016666666666675,-0.03628286876894027,0.12031626240753579
2006-05-31,-0.030120764662346367,-0.006041666666666723,-0.028007651562656277,-0.014268161962474157
2006-06-30,0.00260872817164981,0.004258333333333334,0.05282878761411358,-0.045136186770427966
2006-07-31,0.0044780832173676455,0.005958333333333382,0.03490481152764757,0.03374085119320491
2006-08-31,0.021822470334861732,0.022091666666666707,0.037231668286740405,-0.013087334647132187
2006-09-30,0.02700151983444088,0.017666666666666643,0.019073919882664825,-0.04361726755591999
2006-10-31,0.03151659025926201,0.0030833333333333086,0.06106250918107459,0.009188105954425207
2006-11-30,0.019884893690481853,0.014991666666666688,0.04690532100040934,0.07084928084397246
2006-12-31,0.013371595582343687,0.007233333333333371,-0.013657994332450518,-0.01808627572340671
2007-01-31,0.015040510140961638,-0.013200000000000016,0.08522301277050515,0.026448342994510377
2007-02-28,-0.01961745771996526,0.0073666666666666455,-0.024135787892222482,0.02668715400929833
2007-03-31,0.011588582804224812,0.01753333333333337,-0.02372390808630065,-0.009560836839921816
2007-04-30,0.04429621677251383,-0.007250000000000081,-0.0003798074012447694,0.02639517345399689
2007-05-31,0.03391990273079237,-0.0011916666666666352,-0.0011414180732447488,-0.028655400440852352
2007-06-30,-0.014621095495677916,-0.025791666666666633,-0.09264321016273425,-0.01951592195773444
2007-07-31,-0.031309981529024866,0.012749999999999949,-0.07774004204657958,0.029007945589147877
2007-08-31,0.012832978949669727,0.032216666666666706,0.06494680495492955,0.009146761677354842
2007-09-30,0.03871416921659221,0.01664166666666668,0.04251543388032708,0.10371469211436657
2007-10-31,0.013566503043533906,0.002916666666666642,0.012154223249631002,0.06623588181956741
2007-11-30,-0.03873240341432538,0.03607499999999998,-0.09316783725638556,-0.012373721960819095
2007-12-31,-0.01126078106663464,0.007708333333333397,-0.05085579264930473,0.06737408768165909
2008-01-31,-0.06046099775333702,0.0340166666666666,-0.0034237187081447296,0.1051622771895202
2008-02-29,-0.025843058584205103,0.003116666666666667,-0.037291150671232565,0.053538487835006254
2008-03-31,-0.008941611987466791,0.022666666666666696,0.06458695161114503,-0.05750433575025271
2008-04-30,0.04766204234040994,-0.011525,0.058852127419249056,-0.05828424329031312
2008-05-31,0.015116412469658114,-0.013933333333333348,0.00136643976389772,0.028395920661369756
2008-06-30,-0.08357565642737497,-0.015466666666666613,-0.10792880823622142,0.04384089366531008
2008-07-31,-0.008985745534279665,0.01106666666666665,0.03150783425926029,-0.013280055744826935
2008-08-31,0.01545321802408095,0.013541666666666605,0.022533934957363888,-0.09257034069490722
2008-09-30,-0.094173199889938,0.020241666666666682,-0.0010547820739981173,0.054142077746263784
2008-10-31,-0.16518648768143618,-0.007124999999999998,-0.3123138305828034,-0.18005035714502649
2008-11-30,-0.0696063955482632,0.026975000000000034,-0.23393523012226425,0.1386719114213657
2008-12-31,0.009795685452820946,0.09729166666666665,0.17379991852244414,0.08257775345611007
2009-01-31,-0.08211392969945852,-0.006483333333333341,-0.17394906892238005,0.04945678294983269
2009-02-28,-0.10744890315238798,-0.027649999999999997,-0.20758487060088804,0.015313288465395258
2009-03-31,0.08331054898829393,0.006641666666666671,0.03584378187025661,-0.02007437537340684
2009-04-30,0.0993459333850133,-0.007000000000000032,0.31311897964737323,-0.03457615892374888
2009-05-31,0.05845384159099565,-0.028158333333333292,0.023562625999197007,0.09891094013531898
2009-06-30,-0.0006548965157154862,-0.03380833333333337,-0.03240839976111609,-0.05281979245178192
2009-07-31,0.07460541272131671,0.016700000000000034,0.10638313435310409,0.028691659283328397
2009-08-31,0.036938966319814526,0.00041666666666665244,0.139859494804645,-0.0020970954958590138
2009-09-30,0.0354579142414031,0.019141666666666658,0.0664636595036685,0.05915728388235153
2009-10-31,-0.019225608617086665,0.003683333333333358,-0.0464437974376537,0.0314483642578125
2009-11-30,0.06160710980108064,0.0019749999999999755,0.0684929395476992,0.13600079932165676
2009-12-31,0.019100851398803798,-0.013316666666666657,0.07048534937207696,-0.07272883429825483
2010-01-31,-0.03634213907927808,-0.00890833333333332,-0.053234291980212456,-0.011139473809162359
2010-02-28,0.031194211105509018,0.006508333333333312,0.055515504245849945,0.032594689591989745
2010-03-31,0.06087957523573673,-0.0003249999999999794,0.10163628027891924,-0.0044710719678850985
2010-04-30,0.01547041808942895,-0.0070916666666666645,0.07028367376298617,0.060001728040995905
2010-05-31,-0.07945480649916248,0.03975833333333332,-0.0541475853534108,0.027201064528451724
2010-06-30,-0.05174129408665751,0.021550000000000007,-0.05232304573438029,0.027470755790686807
2010-07-31,0.06830137870752795,0.018816666666666686,0.09727601746068282,-0.051224447071959056
2010-08-31,-0.044980395546284635,0.02885833333333329,-0.012410837285107723,0.056359567071322614
2010-09-30,0.08955436736565514,0.0065000000000000335,0.043469236050066806,0.047664822296416
2010-10-31,0.03820193365452562,0.011558333333333335,0.04800425563684496,0.03769683813820657
2010-11-30,0.0,-0.01658333333333334,-0.020418876476117953,0.02055856231374298
2010-12-31,0.06685238588533937,-0.042749999999999996,0.04628685838744673,0.02606496432197658
2011-01-31,0.023300353817183206,-0.005758333333333341,0.033188560546582035,-0.061431235140101736
2011-02-28,0.034737186095426864,-0.013324999999999991,0.045813345664169836,0.056605186111917005
2011-03-31,0.00012016930653602209,0.017433333333333335,-0.01433989583178974,0.02100331693775992
2011-04-30,0.028961153030140574,-0.0014083333333333374,0.0565847619557438,0.08138159260482469
2011-05-31,-0.011214220847933887,0.027533333333333333,0.013631783599568292,-0.012917722098931606
2011-06-30,-0.016869912218234417,0.017091666666666668,-0.033627634128159944,-0.021876408003024594
2011-07-31,-0.020004297430220808,0.0025,0.015531405890474748,0.08387139446496517
2011-08-31,-0.054975588630443606,0.062,-0.05525425018065644,0.12295028260667151
2011-09-30,-0.06942114792751186,0.02911666666666668,-0.11001696758725255,-0.11380911981730246
2011-10-31,0.10914735432506206,-0.0128,0.1438721362080535,0.06405821105522791
2011-11-30,-0.004063740883188949,0.013691666666666684,-0.037267047640334505,0.012353583941147939
2011-12-31,0.010448274738964702,0.004224999999999984,0.04623203193651704,-0.1029504160251361
2012-01-31,0.046374739626807715,0.0024999999999999944,0.06493465149541033,0.10984799759632669
2012-02-29,0.04340544065913976,0.0016416666666666665,-0.01121927969930614,-0.01605479550589073
2012-03-31,0.032163649258191596,-0.015358333333333349,0.05145924433943527,-0.02374406398400397
2012-04-30,-0.006675564834176084,0.01200833333333336,0.028841548665782035,-0.0035344301452602256
2012-05-31,-0.06005568051405119,0.022958333333333292,-0.045955756742403486,-0.060598802061237245
2012-06-30,0.04058099029692408,0.016799999999999995,0.05643857360869475,0.02617434087615811
2012-07-31,0.011829185767680883,0.009000000000000013,0.019301555791243485,0.004365450576863106
2012-08-31,0.02505295820578124,-0.011474999999999982,-0.001352877884866266,0.04601054056872855
2012-09-30,0.0253509682835229,-0.0020000000000000087,-0.018305244570549828,0.05134750163457258
2012-10-31,-0.01819840386586713,-0.0011166666666666807,-0.008341350309783113,-0.030263664572749427
2012-11-30,0.005659931010587371,0.009958333333333342,-0.003738433859225121,-0.003842780544941804
2012-12-31,0.008934101294922003,-0.004574999999999993,0.036887138566484845,-0.02109999127406681
2013-01-31,0.05119025262088517,-0.014716666666666657,0.037071155212396345,-0.008478667798059503
2013-02-28,0.012758882249583214,-0.004358333333333327,0.012356327936048572,-0.04992173047865511
2013-03-31,0.037971276926893394,0.0033499999999999893,0.02888949942851826,0.010838624697648402
2013-04-30,0.01921279207099902,0.01863333333333332,0.06700855997143096,-0.07687490212101367
2013-05-31,0.023609590376334255,-0.012983333333333305,-0.05960033156169442,-0.05406872587013445
2013-06-30,-0.013344578524214556,-0.029841666666666686,-0.019466211288171498,-0.12121207074327989
2013-07-31,0.051676542274198045,-0.021883333333333334,0.0083189950489444,0.07239742772585944
2013-08-31,-0.029992036307866288,-0.011450000000000005,-0.06860635869134313,0.06377624932553916
2013-09-30,0.03164595938691028,-0.00366666666666666,0.03263256545448079,-0.04985314576538591
2013-10-31,0.046307186287499524,0.018491666666666656,0.04462649460146095,-0.0021862227018940583
2013-11-30,0.029637454649732664,-0.0063166666666666735,-0.05231050996290776,-0.05515261510010527
2013-12-31,0.025927044018331902,-0.0130333333333333,0.002594314897532257,-0.0389412698885252
2014-01-31,-0.03524895227960745,0.005816666666666645,0.041919192456968846,0.031782968962412506
2014-02-28,0.04551614491467082,0.015133333333333344,0.04961963381451229,0.06555926975944937
2014-03-31,0.008295054671126234,0.0014083333333333088,0.0048357133584318035,-0.028757378006595724
2014-04-30,0.006951686826658365,0.003116666666666691,0.033688965710989116,0.009505961461583112
2014-05-31,0.023206385207282576,0.015008333333333315,0.023514592313058413,-0.038592158800703436
2014-06-30,0.020645055957110525,-0.0012666666666666755,0.011400937655197785,0.06117539718667908
2014-07-31,-0.013437642803783012,0.0072666666666666956,0.000401931055965532,-0.030640035182254888
2014-08-31,0.039463463397846565,0.012316666666666663,0.029742534375496232,0.0035120579321883394
2014-09-30,-0.013796135694629674,-0.007333333333333336,-0.06005699996460501,-0.05856279823348376
2014-10-31,0.02355074916890665,0.02165833333333333,0.09928792420069543,-0.032548553832352334
2014-11-30,0.027472232167441213,-0.0006333333333333475,0.0198171807201748,0.0035009612086160935
2014-12-31,-0.002536649030209448,0.012141666666666693,0.0330432643235361,0.00740305786561013
2015-01-31,-0.029629190043856335,0.02989166666666667,0.06723657441222675,0.07990537514580853
2015-02-28,0.05620428940648203,-0.006933333333333341,-0.03585106570793728,-0.05154479813379942
2015-03-31,-0.01570545813278723,-0.0034500000000000286,0.017189606755387166,-0.02432789097306831
2015-04-30,0.00983365672625891,0.010200000000000008,-0.059243194556797496,-0.0005916247031687583
2015-05-31,0.012856798418902748,-0.02048333333333335,-0.0026555389023984466,0.005920162259357875
2015-06-30,-0.020312643349022386,-0.011766666666666644,-0.04607478878432458,-0.015049625060232108
2015-07-31,0.02258950910747437,0.005366666666666676,0.05595829292072185,-0.06538623609555061
2015-08-31,-0.06095022813571482,0.014683333333333316,-0.06252373402480405,0.033518997491588376
2015-09-30,-0.025515911359132448,0.0018083333333333335,0.030045257883558385,-0.01422762100856445
2015-10-31,0.08505963849490161,0.010308333333333341,0.05779209983662259,0.023307933662034985
2015-11-30,0.0036547605863688215,-0.01442499999999999,-0.006405335758807418,-0.06631620777212
2015-12-31,-0.01728223384620209,0.0035833333333332934,0.017913140331628163,-0.005160442623405204
2016-01-31,-0.049786548622727245,0.014616666666666708,-0.03360980488959153,0.052909528437672826
2016-02-29,-0.000825945517975879,0.028091666666666654,-0.004298607460498705,0.10524901238843065
2016-03-31,0.06726588433415848,-0.00786666666666667,0.10403514257922764,0.0002430721710657835
2016-04-30,0.003941332254370211,0.008374999999999988,-0.024074990680312824,0.044563281620435546
2016-05-31,0.017011475963220057,0.0015083333333333335,0.02356440318012898,-0.057710134317117356
2016-06-30,0.00347606396204192,0.015958333333333363,0.06884154516241248,0.08528150429848669
2016-07-31,0.03647105183026955,0.013266666666666654,0.04175156712696282,0.023209932508562403
2016-08-31,0.0011977624760066696,-0.003850000000000013,-0.036819901105056174,-0.03120828434835987
2016-09-30,5.786437707855363e-05,-0.004649999999999979,-0.018207497225432134,0.00489710329367532
2016-10-31,-0.017337103943722232,-0.009691666666666689,-0.057232133638886684,-0.03182825498668318
2016-11-30,0.03683855544706649,-0.03083333333333334,-0.01729230734149978,-0.079197759474538
2016-12-31,0.02027162471870292,-0.027966666666666664,0.04624092445414929,-0.017765671302238273
2017-01-31,0.017894924433233372,0.007174999999999999,-0.0003652597244686584,0.05095650050951095
2017-02-28,0.0392914647029905,0.0028750000000000247,0.03433158492774013,0.03640575946451463
2017-03-31,0.0012499189092312069,-0.003083333333333332,-0.023650976775481447,-0.004231140716199788
2017-04-30,0.009926256972564884,0.017366666666666662,0.0014567330155654812,0.015072497411890318
2017-05-31,0.014112654670012104,0.0019166666666666666,-0.0065456669234066345,0.0046599988372419965
2017-06-30,0.00637503313421095,0.01126666666666667,0.021024774082200715,-0.024606956625884413
2017-07-31,0.020554116352600404,-0.009224999999999992,0.012300956879160108,0.020875332822895
2017-08-31,0.0029178261308298037,0.011283333333333336,-0.0025017178343770263,0.03915993726669087
2017-09-30,0.020149484374146542,0.002691666666666632,-0.0013458687222345223,-0.02636373838259154
2017-10-31,0.023564056629364227,-0.011766666666666644,-0.010144916084727784,-0.011314865392118567
2017-11-30,0.030565669905781023,0.0028166666666666613,0.02635466924666785,0.004893410553965971
2017-12-31,0.012128245968494822,-0.0022916666666666706,-0.0024274274019396858,0.025997564346263102
2018-01-31,0.056358902622182905,-0.013299999999999996,-0.04209026716462605,0.025032496325182008
2018-02-28,-0.03636034566512447,-0.021650000000000003,-0.07651467871942974,-0.0175504107542942
2018-03-31,-0.02741051002127448,0.004083333333333352,0.038134215904367164,0.005549257946123154
2018-04-30,0.005168125157316794,-0.0001833333333333474,0.008373324822118944,-0.004989490030709476
2018-05-31,0.024309279666875572,-0.0069583333333333355,0.035982574750587526,-0.01223216546361583
2018-06-30,0.00575077408506286,0.008433333333333327,0.0412988149574125,-0.037535518555654956
2018-07-31,0.03704634479414648,0.00412499999999999,0.007396269931938093,-0.022057137840039376
2018-08-31,0.03192035772738833,0.0024083333333333335,0.024596008294955007,-0.019122254864308075
2018-09-30,0.005945149300791819,-0.006941666666666639,-0.02635240372069725,-0.007331540839906392
2018-10-31,-0.0691044932324213,-0.01025000000000001,-0.029839701948743302,0.01745702797156956
2018-11-30,0.018549848774489064,0.005174999999999985,0.04728967703799647,0.006516457993535951
2018-12-31,-0.08804882297499761,0.02725,-0.07989263112878353,0.04761522699656795
2019-01-31,0.08006569161700083,0.01255833333333336,0.11743326175584579,0.03238668603799488
2019-02-28,0.03241604076338578,0.004808333333333317,0.007222899678812178,-0.005228387208488505
2019-03-31,0.018100322362523347,0.011583333333333366,0.04173616338405517,-0.015082303543330622
2019-04-30,0.04085248943067943,0.005541666666666646,-0.0010392837798013366,-0.007888593327049498
2019-05-31,-0.06377128733143167,0.013158333333333326,0.0010403650142858378,0.01792952847250917
2019-06-30,0.06958660023114671,0.030050000000000007,0.016667844667813014,0.07956800310812806
2019-07-31,0.015119196815465807,0.002574999999999995,0.015818501293361598,0.011633698646601465
2019-08-31,-0.016743280318688658,0.03826666666666668,0.037576113554015134,0.06521281929185174
2019-09-30,0.01945810391588676,-0.00459166666666669,0.01887499964579864,-0.03515240950054355
2019-10-31,0.022104528510376253,0.0005666666666666719,0.010648436131168726,0.031179692136612758
2019-11-30,0.03619806829610872,-0.0070750000000000075,-0.012771174185772338,-0.03030306212009004
2019-12-31,0.029055463094998624,-0.00274166666666667,0.008006149034649024,0.03677676399558738
2020-01-31,-0.0004038059017498208,0.010050000000000007,0.011669304815364434,0.04172426746565483
2020-02-29,-0.07916557768712573,0.023566666666666684,-0.07081043211895177,-0.011876965404106432
2020-03-31,-0.12487131818980579,0.0548,-0.19313098228316328,0.012339395901399985
2020-04-30,0.1269835228425722,0.018574999999999994,0.08820971993403548,0.06366043021573997
2020-05-31,0.04764534496002337,-0.0003000000000000022,0.017398413554444936,0.03129086496263023
2020-06-30,0.017734419096728793,-0.004541666666666665,0.024096539831571562,0.03229890885911102
2020-07-31,0.05889238341153047,0.009958333333333336,0.035618388697894465,0.09470164463364483
2020-08-31,0.06979627320490644,-0.00203333333333334,0.0044378547674832625,0.002445448664359917
2020-09-30,-0.03744329758775289,-0.0020083333333333325,-0.026325643754205874,-0.040709481896636146
2020-10-31,-0.02493362436897928,-0.008783333333333336,-0.03085701294385823,-0.005350980442880848
2020-11-30,0.10877666017762477,-0.006141666666666655,0.09669793915682123,-0.05417069986132983
2020-12-31,0.037048187512593644,-0.004375000000000013,0.027640854828447914,0.06611478720635455
2021-01-31,-0.010190397337202728,-0.011974999999999998,0.0,-0.02419308401482434
2021-02-28,0.02780565662313661,-0.014399999999999996,0.03365199261158103,-0.06452664434118571
2021-03-31,0.04539921408774528,-0.0287,0.050974604206178276,-0.008274941820402448
2021-04-30,0.05291040143925829,-0.001208333333333318,0.07967236437697656,0.031217177311076982
2021-05-31,0.006566175165968913,0.0030666666666666264,0.007591622333843695,0.07650084730180629
2021-06-30,0.02242730793970793,0.009850000000000022,0.026191996803706097,-0.06922467867115634
2021-07-31,0.02441254551954808,0.018266666666666667,0.04435257484143307,0.023605108202631175
2021-08-31,0.029759819898345308,0.0044999999999999945,0.021517337855774477,0.001324078366097714
2021-09-30,-0.04660523758439716,-0.006583333333333332,-0.05663644853718275,-0.032892535080922825
2021-10-31,0.07016343558787153,-0.016708333333333346,0.07033089670227888,0.01578074995803025
2021-11-30,-0.008034910951145724,0.003016666666666671,-0.02181127819953166,-0.005272027153147785
2021-12-31,0.0462478889527318,0.008950000000000014,0.09703617127399045,0.03039018107578384
2022-01-31,-0.05274126428452375,-0.023425000000000012,-0.08177554348946692,-0.017783857729138153
2022-02-28,-0.02951692047797072,-0.012983333333333305,-0.03703689764892959,0.0581615734897285
2022-03-31,0.03759018012760884,-0.015391666666666682,0.0629902708584058,0.02621876704101611
2022-04-30,-0.08776900629852735,-0.050925000000000005,-0.04192130174458186,-0.020469886796252945
2022-05-31,0.0022573619643666554,-0.010458333333333316,-0.04636318028155029,-0.03488194414341905
2022-06-30,-0.08246056073265651,-0.017983333333333386,-0.07491893663211124,-0.020947509962970123
2022-07-31,0.09208759401939437,0.02301666666666672,0.08658309546835041,-0.022836844814264845
2022-08-31,-0.04080191034066116,0.0024166666666666664,-0.06052325392865465,-0.028419067951734434
2022-09-30,-0.09244604223012343,-0.050283333333333374,-0.12873288653121506,-0.02942551551685535
2022-10-31,0.08127549347104801,-0.03616666666666666,0.034909981877690344,-0.015940808235575088
2022-11-30,0.055591750617312474,0.01096666666666665,0.061661218370892446,0.06730238641898212
2022-12-31,-0.05762841177869671,0.026191666666666676,-0.050534722084661254,0.042210739502792194
2023-01-31,0.06288736899366576,0.01066666666666671,0.10397664584004018,0.060339644872449805
2023-02-28,-0.025142658980289112,-0.01575833333333334,-0.05882350026726335,-0.05213784689605472
2023-03-31,0.03707778233997816,0.010774999999999983,-0.020953271501747417,0.0766034084508378
2023-04-30,0.015975003931295584,0.020050000000000016,0.002896529994090846,0.010716087143695985
2023-05-31,0.004616080799331845,-0.00646666666666664,-0.040072332398159105,-0.013165143205512098
2023-06-30,0.06479995403763383,-0.012325000000000025,0.05540520809147553,-0.02179339492645227
2023-07-31,0.032733179893285724,-0.009625000000000012,0.020893520015809353,0.025714447473768498
2023-08-31,-0.01625207631064063,-0.01970000000000001,-0.03316892483059608,-0.0163918035159224
2023-09-30,-0.04743438202543593,-0.01437499999999998,-0.07363519434242494,-0.046486419283759295
2023-10-31,-0.021708486605184873,-0.03205000000000002,-0.035785190631111186,0.07418428515614806
2023-11-30,0.0913437161049,0.029500000000000023,0.1199999176803559,0.026647202153533778
2023-12-31,0.04565535005136945,0.04455000000000005,0.10691731591390741,0.011922833545408684
2024-01-31,0.015926497614663804,-5.000000000003916e-05,-0.060922313191458355,-0.006788208234537851
2024-02-29,0.05218688828118179,-0.009366666666666678,0.019713401169348943,-0.0013180781588525425
2024-03-31,0.03270179912571036,0.0035083333333333334,0.019131567856215392,0.08393212849886278
2024-04-30,-0.04031953417292922,-0.024541666666666705,-0.08031979080155649,0.033372419617130555
2024-05-31,0.05057946851294837,0.008883333333333302,0.04574673764376702,0.013747054788550983
2024-06-30,0.035280255474032796,0.018183333333333395,0.01970018326694456,0.0020664036462707536
2024-07-31,0.01210914745285474,0.008691666666666636,0.07714377041921416,0.04244535416963191
2024-08-31,0.02336554813761582,0.0358416666666667,0.05296471874691577,0.027735441511693715
2024-09-30,0.021004645771657948,0.01597499999999995,0.03262421180960717,0.05706153101368083
2024-10-31,-0.008923565233342035,-0.029199999999999927,-0.03397156514145605,0.038769374221692354
2024-11-30,0.05963347809037822,-0.018683333333333378,0.04156001604549964,-0.02968997092298853
2024-12-31,-0.02406010820160942,0.0010833333333333784,-0.0823848245462655,-0.010462946491578862
2025-01-31,0.02685632474815458,-0.01674166666666672,0.016542887017054753,0.06971704405609214
2025-02-28,-0.012694731238455215,0.019158333333333298,0.036200601803833665,0.008640017361111196
2025-03-31,-0.05571921433503624,0.018158333333333335,-0.025692516280644728,0.10081782116372495
2025-04-30,-0.008670179898342067,0.003566666666666667,-0.023588046227795867,0.058345058384461135
2025-05-31,0.06284486771162645,-0.00833333333333326,0.010547869347332206,-0.004871436507186133
2025-06-30,0.051386166427956015,0.007083333333333313,0.00606907745046481,0.0016722916973181956
2025-07-31,0.02303154344336633,0.0028000000000000347,0.001013457952778296,-0.0003642396817160609
2025-08-31,0.020519537835420598,0.014708333333333296,0.03408715132242657,0.054809912145106665
2025-09-30,0.035620412937162005,0.015449999999999986,0.0016169137518406984,0.10567985226599852
2025-10-31,0.02383732196113164,0.008533333333333361,-0.025649482902770138,0.03681522092952827
2025-11-30,0.0019500340229998692,0.0008333333333333192,0.023962229072774788,0.05928879925935049
2025-12-31,0.0007975195784812872,-0.0008416666666666707,-0.02214955731262247,0.025436857961000037
2026-01-31,0.0147377327962257,-0.0024999999999999935,0.02618158659499037,0.08976784629210033
2026-02-28,-0.008641951723092456,0.010308333333333352,0.0536778964712914,0.10959080768757867
